epochs,loss,rewards,time,steps
95.2667,0.0342,6997.2007,2770.2025,1415
95.6,0.0384,4539.3179,2779.9934,1420
95.9333,0.0395,6598.6304,2789.7388,1425
96.2667,0.0325,5737.4336,2799.4818,1430
96.6,0.0333,3961.9819,2809.16,1435
96.9333,0.0346,4428.2451,2818.9785,1440
97.2667,0.0342,5892.4839,2828.7753,1445
97.6,0.0339,4123.3818,2838.5506,1450
97.9333,0.0352,1570.3337,2848.4832,1455
98.2667,0.0441,4633.4863,2858.1682,1460
98.6,0.0353,6029.7544,2867.9401,1465
98.9333,0.0365,2736.7131,2877.6505,1470
99.2667,0.0353,3276.166,2887.3855,1475
99.6,0.0363,5376.8374,2897.1412,1480
99.9333,0.0373,8007.2671,2906.8199,1485
100.2667,0.0349,7996.7725,2916.6427,1490
100.6,0.0363,4680.8955,2926.3209,1495
100.9333,0.0356,5249.3877,2936.094,1500
